buildYear,buildingAr,buildingType,buildingUse,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,floor,jibun,landUse,plottageAr,sggCd,sggNm,shareDealingType,slerGbn,umdNm
1987,586.62,일반,제2종근린생활,개인,,,"290,345",16,10,2024,중개거래,서울 영등포구,,7**,제2종일반주거,282.3,11560,영등포구,,개인,대림동
,42.48,일반,제2종근린생활,법인,,,"89,500",16,10,2024,중개거래,서울 영등포구,,1*,준공업,56.2,11560,영등포구,,개인,문래동4가
,133.39,일반,제1종근린생활,법인,,,"287,500",8,10,2024,중개거래,서울 영등포구,,2**,준공업,186.1,11560,영등포구,,개인,당산동1가
2001,37.34,집합,업무,개인,,,"23,000",1,10,2024,중개거래,서울 영등포구,13,14-5,일반상업,,11560,영등포구,,개인,여의도동
,81.99,일반,제1종근린생활,법인,,,"396,600",5,10,2024,중개거래,서울 영등포구,,4**,일반상업,137,11560,영등포구,,법인,영등포동4가
2024,13786.25,일반,업무,법인,,,"8,314,581",2,10,2024,직거래,,,7*,준주거,1672,11560,영등포구,,법인,영등포동4가
2005,4.96,집합,제2종근린생활,개인,,,"2,000",1,10,2024,직거래,,60,9-13,일반상업,,11560,영등포구,,개인,영등포동3가
1984,67.85,집합,제2종근린생활,법인,,,"39,000",10,10,2024,중개거래,서울 영등포구,6,17-20,일반상업,,11560,영등포구,,개인,여의도동
1982,45.37,집합,제2종근린생활,개인,,,"53,870",30,9,2024,중개거래,서울 영등포구,2,44-32,일반상업,,11560,영등포구,,개인,여의도동
1982,83.07,집합,제2종근린생활,개인,,,"98,630",30,9,2024,중개거래,서울 영등포구,2,44-32,일반상업,,11560,영등포구,,개인,여의도동
1984,39087.49,일반,업무,법인,,,"37,270,000",30,9,2024,직거래,,,3*,일반상업,4802,11560,영등포구,,법인,여의도동
1983,32.56,집합,업무,개인,,,"21,500",28,9,2024,중개거래,"서울 도봉구, 서울 영등포구",5,44-12,일반상업,,11560,영등포구,,개인,여의도동
1997,21,집합,제2종근린생활,개인,,,"46,000",28,9,2024,중개거래,서울 영등포구,1,608-1,준공업,,11560,영등포구,,개인,대림동
1980,121.22,집합,업무,법인,,,"51,500",27,9,2024,중개거래,서울 영등포구,5,44-35,일반상업,,11560,영등포구,,개인,여의도동
1983,26,집합,제2종근린생활,개인,,,"45,000",20,9,2024,중개거래,서울 영등포구,3,76-1,준공업,,11560,영등포구,,개인,문래동3가
2005,4.96,집합,판매,법인,,,"7,361",23,9,2024,직거래,,,7,일반상업,,11560,영등포구,,개인,영등포동3가
1980,31.49,집합,제2종근린생활,개인,,,"14,350",20,9,2024,직거래,,10,44-35,일반상업,,11560,영등포구,,개인,여의도동
2004,97.38,일반,제1종근린생활,개인,25.02.21,O,"100,000",26,9,2024,중개거래,서울 강남구,,1**,준주거,54.2,11560,영등포구,,개인,영등포동4가
2001,37.34,집합,업무,개인,,,"22,800",28,9,2024,중개거래,서울 영등포구,5,14-5,일반상업,,11560,영등포구,,개인,여의도동
1983,32.56,집합,업무,개인,24.10.22,O,"21,500",26,9,2024,중개거래,"서울 도봉구, 서울 영등포구",5,44-12,일반상업,,11560,영등포구,,개인,여의도동
,39.53,집합,제2종근린생활,개인,,,"31,600",12,9,2024,중개거래,서울 영등포구,,45-15,일반상업,,11560,영등포구,,개인,여의도동
,99.47,집합,제2종근린생활,법인,,,"42,000",8,9,2024,중개거래,서울 영등포구,7,44-35,일반상업,,11560,영등포구,,개인,여의도동
1978,28,집합,업무,법인,,,"48,000",27,9,2024,중개거래,서울 영등포구,,44-14,일반상업,,11560,영등포구,,개인,여의도동
1982,45.37,집합,제2종근린생활,개인,24.10.30,O,"53,870",30,9,2024,중개거래,서울 영등포구,2,44-32,일반상업,,11560,영등포구,,개인,여의도동
1982,83.07,집합,제2종근린생활,개인,24.10.30,O,"98,630",30,9,2024,중개거래,서울 영등포구,2,44-32,일반상업,,11560,영등포구,,개인,여의도동
1982,46.42,집합,제1종근린생활,법인,,,"28,858",9,9,2024,중개거래,서울 영등포구,,44-23,일반상업,,11560,영등포구,,개인,여의도동
1982,43.68,집합,제1종근린생활,법인,,,"27,142",9,9,2024,중개거래,서울 영등포구,,44-23,일반상업,,11560,영등포구,,개인,여의도동
2022,31.22,집합,제2종근린생활,개인,,,"37,460",26,9,2024,중개거래,서울 영등포구,,459,준공업,,11560,영등포구,,개인,당산동1가
1999,36.93,집합,제2종근린생활,개인,,,"23,000",26,9,2024,중개거래,서울 영등포구,1,16-1,준공업,,11560,영등포구,,개인,당산동2가
1999,32.37,집합,제2종근린생활,개인,,,"20,000",26,9,2024,중개거래,서울 영등포구,1,16-1,준공업,,11560,영등포구,,개인,당산동2가
1999,32.37,집합,제2종근린생활,개인,,,"20,000",26,9,2024,중개거래,서울 영등포구,1,16-1,준공업,,11560,영등포구,,개인,당산동2가
1999,32.37,집합,제2종근린생활,개인,,,"20,000",26,9,2024,중개거래,서울 영등포구,1,16-1,준공업,,11560,영등포구,,개인,당산동2가
1998,139.9,집합,기타,법인,,,"52,000",20,9,2024,중개거래,서울 영등포구,,38-1,준공업,,11560,영등포구,,개인,양평동2가
1998,48.27,집합,기타,법인,,,"21,000",20,9,2024,중개거래,서울 영등포구,,38-1,준공업,,11560,영등포구,,개인,양평동2가
1998,44.64,집합,기타,법인,,,"20,000",20,9,2024,중개거래,서울 영등포구,,38-1,준공업,,11560,영등포구,,개인,양평동2가
2003,1465,일반,제2종근린생활,법인,,,"600,000",2,9,2024,중개거래,서울 서초구,,6**,제2종일반주거,391,11560,영등포구,,법인,영등포동
1980,55.64,집합,업무,법인,,,"26,000",12,9,2024,중개거래,서울 영등포구,7,44-35,일반상업,,11560,영등포구,,개인,여의도동
2007,421.1,집합,업무,법인,,,"486,500",6,9,2024,직거래,,10,10-2,일반상업,,11560,영등포구,,법인,여의도동
2007,420.15,집합,제2종근린생활,법인,,,"1,070,000",6,9,2024,직거래,,1,10-2,일반상업,,11560,영등포구,,법인,여의도동
2007,922.03,집합,업무,법인,,,"1,024,500",6,9,2024,직거래,,2,10-2,일반상업,,11560,영등포구,,법인,여의도동
2007,1660.07,집합,업무,법인,,,"1,840,000",6,9,2024,직거래,,3,10-2,일반상업,,11560,영등포구,,법인,여의도동
2007,1660.07,집합,업무,법인,,,"1,840,000",6,9,2024,직거래,,4,10-2,일반상업,,11560,영등포구,,법인,여의도동
2007,1660.07,집합,업무,법인,,,"1,860,000",6,9,2024,직거래,,5,10-2,일반상업,,11560,영등포구,,법인,여의도동
2007,1660.07,집합,업무,법인,,,"1,860,000",6,9,2024,직거래,,6,10-2,일반상업,,11560,영등포구,,법인,여의도동
2007,1660.07,집합,업무,법인,,,"1,860,000",6,9,2024,직거래,,7,10-2,일반상업,,11560,영등포구,,법인,여의도동
2007,1660.07,집합,업무,법인,,,"1,870,000",6,9,2024,직거래,,8,10-2,일반상업,,11560,영등포구,,법인,여의도동
2007,1107.21,집합,업무,법인,,,"1,250,000",6,9,2024,직거래,,9,10-2,일반상업,,11560,영등포구,,법인,여의도동
2007,345.33,집합,업무,법인,,,"398,000",6,9,2024,직거래,,10,10-2,일반상업,,11560,영등포구,,법인,여의도동
2007,893.64,집합,업무,법인,,,"1,006,000",6,9,2024,직거래,,10,10-2,일반상업,,11560,영등포구,,법인,여의도동
2007,1660.07,집합,업무,법인,,,"1,880,000",6,9,2024,직거래,,11,10-2,일반상업,,11560,영등포구,,법인,여의도동
2007,1509.54,집합,업무,법인,,,"1,710,000",6,9,2024,직거래,,12,10-2,일반상업,,11560,영등포구,,법인,여의도동
2007,1464.1,집합,업무,법인,,,"1,660,000",6,9,2024,직거래,,13,10-2,일반상업,,11560,영등포구,,법인,여의도동
2007,1589.24,집합,업무,법인,,,"1,385,000",6,9,2024,직거래,,,10-2,일반상업,,11560,영등포구,,법인,여의도동
2005,4.96,집합,판매,법인,,,"7,361",23,9,2024,직거래,,,7,일반상업,,11560,영등포구,,개인,영등포동3가
1982,189.42,일반,제1종근린생활,개인,,,"62,000",11,9,2024,직거래,,,4**,제2종일반주거,126.6,11560,영등포구,,개인,신길동
,39.53,집합,업무,개인,24.10.08,O,"31,600",12,9,2024,중개거래,서울 영등포구,,45-15,일반상업,,11560,영등포구,,개인,여의도동
1985,185.1,일반,제1종근린생활,법인,,,"208,900",5,9,2024,직거래,,,2*,준주거,72.7,11560,영등포구,,개인,문래동3가
,49,집합,업무,법인,,,"40,500",12,9,2024,중개거래,서울 영등포구,,45-15,일반상업,,11560,영등포구,,개인,여의도동
,52.75,집합,업무,법인,,,"43,600",12,9,2024,중개거래,서울 영등포구,,45-15,일반상업,,11560,영등포구,,개인,여의도동
2017,32.37,집합,제2종근린생활,개인,,,"28,500",2,9,2024,직거래,,4,203,준주거,,11560,영등포구,,개인,영등포동7가
1987,30.4,집합,제2종근린생활,개인,,,"17,000",20,9,2024,중개거래,서울 영등포구,,30-2,준공업,,11560,영등포구,,개인,당산동2가
2005,31.2,집합,제1종근린생활,개인,,,"47,500",6,9,2024,중개거래,서울 영등포구,1,11-34,준공업,,11560,영등포구,,개인,당산동5가
1992,31.96,집합,제2종근린생활,개인,,,"11,900",11,9,2024,중개거래,서울 영등포구,,2,준공업,,11560,영등포구,,개인,문래동5가
,137.62,집합,제2종근린생활,법인,,,"127,437",12,9,2024,중개거래,서울 영등포구,,28-3,일반상업,,11560,영등포구,,법인,여의도동
,77.08,집합,제2종근린생활,법인,,,"71,363",12,9,2024,중개거래,서울 영등포구,,28-3,일반상업,,11560,영등포구,,법인,여의도동
,69.84,집합,제2종근린생활,법인,,,"58,178",12,9,2024,중개거래,서울 영등포구,,28-3,일반상업,,11560,영등포구,,개인,여의도동
,45.66,집합,제2종근린생활,법인,,,"38,022",12,9,2024,중개거래,서울 영등포구,,28-3,일반상업,,11560,영등포구,,개인,여의도동
2020,22.49,집합,제2종근린생활,개인,,,"10,000",10,9,2024,직거래,,5,1279,제2종일반주거,,11560,영등포구,,개인,신길동
,1168.2,일반,교육연구,법인,,,"1,000,000",7,9,2024,중개거래,서울 영등포구,,4**,일반상업,463,11560,영등포구,,개인,영등포동4가
,31.82,일반,제1종근린생활,법인,,,"90,000",3,9,2024,중개거래,서울 영등포구,,3*,준공업,56.2,11560,영등포구,,개인,문래동4가
2023,32,집합,제1종근린생활,법인,,,"75,074",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,35.23,집합,제1종근린생활,법인,,,"82,666",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,26.05,집합,제1종근린생활,법인,,,"61,106",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,92.97,집합,제1종근린생활,법인,,,"218,164",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,64.75,집합,제1종근린생활,법인,,,"151,894",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,94.22,집합,제2종근린생활,법인,,,"221,048",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,66.25,집합,제2종근린생활,법인,,,"150,452",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,55.36,집합,제2종근린생활,법인,,,"125,706",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,51.58,집합,제1종근린생활,법인,,,"117,128",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,50.28,집합,제1종근린생활,법인,,,"114,168",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,53.21,집합,제1종근린생활,법인,,,"120,848",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,57.22,집합,제1종근린생활,법인,,,"129,956",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,68.16,집합,제1종근린생활,법인,,,"148,024",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,12.95,집합,제2종근린생활,법인,,,"26,112",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,73.01,집합,제2종근린생활,법인,,,"147,340",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,44.57,집합,제2종근린생활,법인,,,"85,474",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,48.81,집합,제2종근린생활,법인,,,"98,530",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,52.72,집합,제1종근린생활,법인,,,"106,424",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,53.12,집합,제2종근린생활,법인,,,"107,184",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,42.19,집합,제2종근린생활,법인,,,"103,312",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,66.46,집합,제2종근린생활,법인,,,"162,750",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,47.25,집합,제2종근린생활,법인,,,"115,686",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,49.65,집합,제2종근린생활,법인,,,"121,606",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,59.89,집합,제2종근린생활,법인,,,"146,656",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,53.73,집합,제2종근린생활,법인,,,"131,550",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,39.94,집합,제1종근린생활,법인,,,"100,808",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,39.18,집합,제1종근린생활,법인,,,"98,834",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,42.84,집합,제1종근린생활,법인,,,"108,094",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,60,집합,제1종근린생활,법인,,,"146,960",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,71.1,집합,판매,법인,,,"94,204",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,125.18,집합,판매,법인,,,"165,938",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,130.67,집합,판매,법인,,,"173,224",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,64.95,집합,판매,법인,,,"80,084",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,56.39,집합,판매,법인,,,"69,532",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,68.44,집합,판매,법인,,,"79,856",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,76.21,집합,판매,법인,,,"93,976",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,69.91,집합,업무,법인,,,"86,232",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,99.69,집합,기타,법인,,,"122,974",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,128.67,집합,기타,법인,,,"158,726",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,68.76,집합,기타,법인,,,"80,236",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,93.59,집합,기타,법인,,,"109,234",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,46.47,집합,업무,법인,,,"58,526",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,83.19,집합,업무,법인,,,"104,756",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,82.59,집합,업무,법인,,,"103,998",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,67.08,집합,업무,법인,,,"84,488",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,151.76,집합,업무,법인,,,"181,120",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,96.21,집합,업무,법인,,,"121,152",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,42.92,집합,제2종근린생활,법인,,,"45,546",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,60.09,집합,제2종근린생활,법인,,,"75,682",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,32.68,집합,제1종근린생활,법인,,,"34,614",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,205.28,집합,제1종근린생활,법인,,,"206,776",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,129.03,집합,제1종근린생활,법인,,,"129,956",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,56.39,집합,제1종근린생활,법인,,,"56,780",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,194.41,집합,제1종근린생활,법인,,,"195,846",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,32.97,집합,제1종근린생활,법인,,,"30,970",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,45.04,집합,제1종근린생활,법인,,,"46,532",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,52.54,집합,제1종근린생활,법인,,,"61,942",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,33.03,집합,제1종근린생활,법인,,,"31,046",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,349.06,집합,판매,법인,,,"316,922",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,334.48,집합,판매,법인,,,"303,712",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,70.34,집합,판매,법인,,,"65,586",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,26.13,집합,판매,법인,,,"21,710",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,33.54,집합,판매,법인,,,"27,934",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,38.32,집합,판매,법인,,,"31,882",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,42.31,집합,판매,법인,,,"35,222",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,42.42,집합,제2종근린생활,법인,,,"29,984",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,41.07,집합,제2종근린생활,법인,,,"29,074",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,35.94,집합,제2종근린생활,법인,,,"25,430",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,45.2,집합,판매,법인,,,"37,650",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,44.98,집합,판매,법인,,,"37,424",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,56.44,집합,제2종근린생활,법인,,,"46,988",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,53.32,집합,제2종근린생활,법인,,,"44,408",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,53.88,집합,제2종근린생활,법인,,,"44,862",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,82.33,집합,제2종근린생활,법인,,,"68,546",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2023,54.28,집합,제2종근린생활,법인,,,"45,166",10,9,2024,직거래,,,525,일반상업,,11560,영등포구,,법인,여의도동
2001,37.34,집합,업무,개인,,,"22,400",5,9,2024,중개거래,서울 영등포구,5,14-5,일반상업,,11560,영등포구,,개인,여의도동
1986,51.2,집합,업무,법인,,,"55,000",10,9,2024,중개거래,서울 영등포구,9,17-1,일반상업,,11560,영등포구,,개인,여의도동
1986,51.2,집합,업무,법인,,,"55,000",10,9,2024,중개거래,서울 영등포구,9,17-1,일반상업,,11560,영등포구,,개인,여의도동
,21.29,집합,판매,개인,,,"9,000",5,9,2024,중개거래,서울 영등포구,,116-15,준주거,,11560,영등포구,,개인,신길동
2022,182.13,집합,제1종근린생활,개인,,,"65,000",6,8,2026,중개거래,서울 동작구,,198-47,제2종일반주거,,11590,동작구,,개인,상도동
1985,43.4,집합,제2종근린생활,개인,,,"62,000",31,8,2026,직거래,,,41-5,일반상업,,11590,동작구,,개인,노량진동
2006,51.51,집합,제2종근린생활,개인,,,"72,800",26,8,2026,중개거래,서울 동작구,1,252-17,제3종일반주거,,11590,동작구,,개인,사당동
2006,74.59,집합,제2종근린생활,개인,,,"105,200",26,8,2026,중개거래,서울 동작구,1,252-17,제3종일반주거,,11590,동작구,,개인,사당동
2022,182.13,집합,제1종근린생활,개인,26.09.09,O,"65,000",6,8,2026,중개거래,서울 동작구,,198-47,제2종일반주거,,11590,동작구,,법인,상도동
2012,21.22,집합,제2종근린생활,개인,,,"13,800",5,8,2026,중개거래,서울 동작구,1,43-19,제2종일반주거,,11590,동작구,,개인,사당동
2001,48.6,집합,제1종근린생활,개인,,,"19,000",29,8,2026,중개거래,서울 동작구,2,330,제3종일반주거,,11590,동작구,,개인,노량진동
2004,663.25,일반,제2종근린생활,개인,,,"390,000",10,8,2026,중개거래,서울 동작구,,4**,제2종일반주거,266.1,11590,동작구,,개인,상도1동
2023,24.64,집합,제2종근린생활,개인,,,"24,500",25,8,2026,중개거래,서울 동작구,1,44-107,제2종일반주거,,11590,동작구,,개인,사당동
,36,집합,제1종근린생활,개인,,,"35,000",7,8,2026,중개거래,서울 동작구,2,327,제2종일반주거,,11590,동작구,,개인,흑석동
1998,911,일반,제1종근린생활,기타,,,"694,540",3,8,2026,직거래,,,1**,제2종일반주거,287,11590,동작구,,개인,사당동
1988,12.54,집합,판매,개인,,,"20,000",1,8,2026,중개거래,서울 동작구,,28,제3종일반주거,,11590,동작구,지분,개인,흑석동
2008,580.54,일반,제2종근린생활,법인,,,"300,000",5,8,2026,중개거래,서울 강남구,,2**,제2종일반주거,175,11590,동작구,,법인,노량진동
2017,28.96,일반,제2종근린생활,개인,,,"22,000",11,8,2026,직거래,,,8*,제3종일반주거,9.3,11590,동작구,지분,개인,노량진동
1971,2375.03,일반,기타,기타,,,"3,320,385",7,8,2026,직거래,,,6*,제2종일반주거,2507,11590,동작구,,법인,사당동
1973,781.79,일반,제2종근린생활,기타,,,"564,188",7,8,2026,직거래,,,6*,제2종일반주거,423,11590,동작구,,법인,사당동
2012,21.22,집합,제2종근린생활,개인,26.09.03,O,"13,800",5,8,2026,중개거래,서울 동작구,1,43-19,제2종일반주거,,11590,동작구,,개인,사당동
,49.32,일반,제2종근린생활,개인,,,"35,000",31,7,2026,중개거래,서울 동작구,,1**,제2종일반주거,27.67,11590,동작구,,법인,동작동
1964,84.94,일반,제2종근린생활,개인,,,"108,000",22,7,2026,직거래,,,1*,제3종일반주거,215,11590,동작구,,기타,상도동
2018,196,일반,제2종근린생활,개인,,,"134,500",6,7,2026,중개거래,서울 구로구,,3**,제2종일반주거,99,11590,동작구,,개인,상도동
1988,94.65,집합,판매,개인,,,"123,800",7,7,2026,중개거래,서울 동작구,3,28,제3종일반주거,,11590,동작구,지분,개인,흑석동
1988,57.88,집합,판매,개인,,,"76,200",7,7,2026,중개거래,서울 동작구,3,28,제3종일반주거,,11590,동작구,지분,개인,흑석동
1988,11.2,집합,제2종근린생활,개인,,,"10,000",24,7,2026,직거래,,,565,제3종일반주거,,11590,동작구,,개인,신대방동
2013,49.05,집합,제2종근린생활,개인,,,"23,000",23,7,2026,중개거래,서울 동작구,3,549,제3종일반주거,,11590,동작구,,개인,상도1동
2015,18.44,집합,제1종근린생활,개인,,,"70,700",9,7,2026,직거래,,,57-1,일반상업,,11590,동작구,,개인,노량진동
2023,44.48,집합,제1종근린생활,법인,,,"16,500",8,7,2026,직거래,,,44-20,제2종일반주거,,11590,동작구,,개인,사당동
2004,33.3,집합,제1종근린생활,개인,,,"19,000",10,7,2026,중개거래,서울 동작구,1,436,제2종일반주거,,11590,동작구,,개인,상도동
2011,30.13,집합,제1종근린생활,개인,,,"50,000",7,7,2026,중개거래,서울 관악구,1,335-1,제3종일반주거,,11590,동작구,,개인,흑석동
1996,6.72,집합,제2종근린생활,개인,,,"1,500",8,7,2026,중개거래,서울 동작구,,707,제3종일반주거,,11590,동작구,,개인,신대방동
1996,6.72,집합,제2종근린생활,개인,,,"1,500",8,7,2026,중개거래,서울 동작구,,707,제3종일반주거,,11590,동작구,,개인,신대방동
1996,10.92,집합,제2종근린생활,개인,,,"3,500",8,7,2026,중개거래,서울 동작구,,707,제3종일반주거,,11590,동작구,,개인,신대방동
2022,23.7,집합,업무,개인,,,"19,000",3,7,2026,중개거래,서울 동작구,4,686-48,준주거,,11590,동작구,,개인,신대방동
1994,662.31,일반,제2종근린생활,법인,,,"1,120,000",13,6,2026,중개거래,서울 동작구,,1**,일반상업,334,11590,동작구,,개인,사당동
2006,96.57,집합,제2종근린생활,법인,,,"38,500",25,6,2026,중개거래,서울 동작구,2,719,준주거,,11590,동작구,,개인,신대방동
2025,53.94,집합,제2종근린생활,개인,,,"27,000",5,6,2026,중개거래,"서울 동작구, 서울 용산구",,84-27,제2종일반주거,,11590,동작구,,법인,노량진동
1992,386.78,일반,제1종근린생활,법인,,,"1,100,000",11,6,2026,중개거래,서울 동작구,,1**,일반상업,182,11590,동작구,,개인,사당동
1990,12.68,집합,제1종근린생활,개인,,,"10,000",10,6,2026,직거래,,,169-8,제3종일반주거,,11590,동작구,지분,개인,사당동
2021,21.3,집합,제2종근린생활,개인,,,"19,000",26,6,2026,직거래,,1,1050-33,제2종일반주거,,11590,동작구,,법인,사당동
1988,10.76,집합,판매,개인,,,"25,000",17,6,2026,중개거래,서울 동작구,,28,제3종일반주거,,11590,동작구,지분,개인,흑석동
2008,28.16,집합,제2종근린생활,개인,,,"9,200",20,6,2026,직거래,,1,56-187,제2종일반주거,,11590,동작구,,개인,상도동
2021,47.68,집합,제2종근린생활,법인,,,"50,500",17,6,2026,직거래,,24,724,준주거,,11590,동작구,,개인,신대방동
1970,43.8,일반,제2종근린생활,법인,,,"91,500",5,6,2026,중개거래,인천 남동구,,2**,제3종일반주거,73,11590,동작구,,개인,사당동
,54.25,일반,제2종근린생활,개인,,,"33,330",29,5,2026,중개거래,서울 동작구,,1**,제2종일반주거,30.44,11590,동작구,,법인,동작동
,48.24,일반,제2종근린생활,개인,,,"19,500",19,5,2026,중개거래,서울 동작구,1,1*,제2종일반주거,32.73,11590,동작구,,개인,대방동
2025,52.22,집합,제2종근린생활,개인,,,"30,000",11,5,2026,중개거래,"서울 동작구, 서울 용산구",1,84-27,제2종일반주거,,11590,동작구,,법인,노량진동
2021,28.09,집합,제2종근린생활,법인,,,"22,000",30,5,2026,중개거래,서울 동작구,,904,제2종일반주거,,11590,동작구,,개인,상도동
2001,29.6,집합,제1종근린생활,개인,,,"38,000",21,5,2026,중개거래,서울 동작구,,325-4,제2종일반주거,,11590,동작구,,개인,노량진동
2015,44.4,집합,제2종근린생활,개인,,,"18,900",23,5,2026,중개거래,서울 동작구,,57-11,제1종일반주거,,11590,동작구,,개인,사당동
2002,33.27,집합,제2종근린생활,개인,,,"6,000",4,5,2026,직거래,,,278-73,제2종일반주거,,11590,동작구,,개인,사당동
2002,20.25,집합,제2종근린생활,개인,,,"4,000",4,5,2026,직거래,,,278-73,제2종일반주거,,11590,동작구,,개인,사당동
